votesInFavor,distance,hasFavoriteDish,endTime,groupID,numStudentQueue,canteenTime,pastExperience,canteenExperience,canteen
0.80,0.0,1,0.47,1,0,0.59,0.60,0.6,0
0.67,0.5,1,1.00,1,0,0.96,0.55,0.6,1
1.00,0.9,0,1.07,1,0,0.85,0.78,0.6,3
0.80,0.0,1,0.48,1,1,1.62,0.63,0.7,0
1.00,0.9,0,1.06,1,1,1.84,0.58,0.7,3
0.67,0.5,0,1.01,1,1,1.98,0.43,0.6,1
0.80,0.0,1,0.47,1,2,2.63,0.55,0.5,0
1.00,0.0,1,2.72,1,1,1.20,0.48,0.6,3
0.67,0.5,1,1.01,1,2,3.00,0.80,0.6,1
0.80,0.0,0,0.48,1,3,3.70,0.68,1.0,0
1.00,0.0,1,2.72,1,2,2.23,0.65,0.2,3
0.80,0.0,1,0.49,1,4,4.66,0.63,0.6,0
0.50,0.0,1,5.17,1,0,0.93,0.52,0.6,1
0.50,0.5,0,5.29,1,0,0.67,0.63,0.6,0
0.50,0.0,1,5.17,1,1,1.94,0.60,0.4,1
0.50,0.5,1,5.32,1,1,1.68,0.48,0.5,0
1.00,0.0,1,5.84,2,2,2.32,0.55,0.6,0
1.00,0.0,0,5.83,2,3,3.33,0.72,0.6,0
1.00,0.6,0,8.83,2,0,0.36,0.40,0.6,5
1.00,0.7,1,6.17,2,3,3.89,0.62,0.8,0
1.00,0.6,1,8.86,2,1,1.37,0.68,0.5,5
1.00,0.7,1,6.17,2,4,4.90,0.65,0.5,0
1.00,0.0,0,12.08,3,0,0.04,0.55,0.9,1
1.00,0.0,1,11.28,3,0,0.81,0.73,0.5,2
1.00,0.0,1,12.07,3,1,1.05,0.55,0.6,1
1.00,0.0,0,11.28,3,1,1.82,0.60,1.0,2
1.00,0.0,1,12.08,3,2,2.06,0.32,0.7,1
0.60,0.5,1,0.50,1,0,0.56,0.75,0.8,1
0.60,0.5,1,0.50,1,1,1.57,0.48,0.7,1
1.00,0.0,0,1.69,1,0,0.23,0.48,0.5,4
0.60,0.5,1,0.50,1,2,2.60,0.65,0.7,1
1.00,0.0,1,1.68,1,1,1.26,0.60,0.5,4
0.60,0.5,1,0.50,1,3,3.61,0.50,1.0,1
1.00,0.9,1,3.05,1,0,0.92,0.52,0.7,4
1.00,0.5,0,4.18,1,0,0.77,0.63,0.4,0
1.00,0.9,1,3.04,1,1,1.94,0.80,0.5,4
0.60,0.5,0,0.49,1,4,4.63,0.63,0.4,1
1.00,0.5,1,4.18,1,1,1.78,0.48,0.8,0
1.00,0.0,1,1.22,1,4,4.91,0.60,0.6,1
1.00,0.7,1,5.59,2,1,1.41,0.65,0.8,0
1.00,0.0,1,1.22,1,5,5.92,0.52,0.7,1
1.00,0.7,1,5.59,2,2,2.42,0.62,0.6,0
1.00,0.6,1,7.77,2,0,0.34,0.68,0.4,5
0.67,0.5,1,1.39,1,6,6.69,0.80,0.5,1
1.00,0.0,1,6.09,2,2,3.03,0.72,0.7,0
1.00,0.6,1,7.73,2,1,1.36,0.40,0.4,5
0.67,0.5,1,1.39,1,7,7.70,0.43,0.5,1
1.00,0.0,1,6.10,2,3,4.04,0.55,0.9,0
0.67,0.5,1,1.39,1,8,8.71,0.55,0.4,1
1.00,0.0,1,10.75,3,0,0.32,0.60,0.4,2
1.00,0.0,1,10.76,3,1,1.32,0.73,0.6,2
1.00,0.0,0,0.76,1,0,0.31,0.68,0.7,0
1.00,0.0,1,1.16,1,0,0.82,0.60,0.9,1
1.00,0.0,0,0.76,1,1,1.32,0.63,0.5,0
1.00,0.9,1,1.31,1,0,0.60,0.58,0.4,3
1.00,0.0,0,1.16,1,1,1.84,0.52,0.5,1
1.00,0.9,1,2.83,1,0,0.09,0.52,0.5,4
1.00,0.0,1,0.75,1,2,2.33,0.60,0.6,0
0.67,0.0,1,2.22,1,0,0.76,0.48,0.9,2
1.00,0.9,0,1.31,1,1,1.62,0.78,0.6,3
1.00,0.0,1,0.73,1,3,3.35,0.55,0.5,0
1.00,0.9,0,2.83,1,1,1.11,0.80,0.4,4
0.67,0.0,0,2.22,1,1,1.84,0.45,0.1,2
1.00,0.0,1,0.74,1,4,4.36,0.63,0.4,0
0.67,0.0,1,2.23,1,2,2.83,0.83,0.3,2
1.00,0.0,1,6.64,2,0,0.37,0.53,0.6,1
1.00,0.0,1,6.09,2,0,1.00,0.72,0.5,0
1.00,0.0,1,6.65,2,1,1.38,0.50,0.2,1
1.00,0.0,1,6.12,2,1,2.02,0.55,0.4,0
0.50,0.5,1,6.58,1,2,2.40,0.48,0.7,0
0.50,0.5,0,6.56,1,3,3.42,0.63,0.6,0
0.67,0.0,1,11.00,3,0,0.07,0.55,0.9,1
0.50,0.7,1,10.16,2,0,0.88,0.62,0.6,0
0.67,0.0,1,10.97,3,1,1.08,0.55,0.5,1
0.50,0.7,0,10.19,2,1,1.90,0.65,0.7,0
0.67,0.0,1,10.98,3,2,2.09,0.32,0.5,1
0.60,0.0,0,0.26,1,0,0.74,0.60,0.7,0
1.00,0.0,1,0.58,1,0,0.37,0.52,0.5,1
1.00,0.9,1,1.15,1,0,0.73,0.78,0.6,3
0.80,0.0,1,1.34,1,4,0.75,0.63,0.6,0
1.00,0.0,1,0.62,1,1,1.38,0.60,0.8,1
0.67,0.0,1,2.66,1,0,0.24,0.83,0.9,2
0.80,0.0,1,1.34,1,3,1.77,0.68,0.4,0
1.00,0.9,1,1.16,1,1,1.75,0.58,0.6,3
0.67,0.0,1,2.65,1,1,1.26,0.45,0.4,2
0.80,0.0,0,1.29,1,6,2.79,0.63,0.6,0
1.00,0.0,1,2.94,1,0,0.99,0.48,0.6,3
0.67,0.0,1,2.65,1,2,2.27,0.48,0.6,2
1.00,0.0,1,2.95,1,1,2.01,0.65,0.4,3
1.00,0.0,1,5.75,2,0,0.17,0.48,0.6,2
1.00,0.0,1,5.75,2,1,1.18,0.48,0.6,2
1.00,0.0,1,6.12,2,0,0.92,0.53,0.6,1
0.80,0.0,1,1.28,1,5,5.82,0.55,0.5,0
1.00,0.0,1,6.12,2,1,1.93,0.50,1.0,1
1.00,0.5,0,3.54,1,5,5.43,0.63,0.5,0
1.00,0.5,0,3.54,1,6,6.44,0.48,0.4,0
1.00,0.0,0,10.53,3,0,0.43,0.73,0.6,2
0.67,0.0,1,10.72,3,0,0.35,0.55,0.2,1
1.00,0.0,0,5.66,2,5,5.45,0.72,0.8,0
1.00,0.0,1,10.53,3,1,1.44,0.60,0.9,2
0.67,0.0,1,10.73,3,1,1.36,0.55,0.6,1
1.00,0.0,1,5.69,2,6,6.46,0.55,0.7,0
0.67,0.0,1,10.72,3,2,2.37,0.32,0.7,1
1.00,0.0,1,0.39,1,0,0.66,0.63,0.6,0
1.00,0.0,0,0.37,1,1,1.69,0.55,0.5,0
1.00,0.9,1,1.17,1,0,0.83,0.58,0.1,3
1.00,0.0,1,0.38,1,2,2.70,0.63,0.8,0
0.67,0.0,1,2.98,1,0,0.07,0.45,0.4,2
1.00,0.9,1,1.20,1,1,1.82,0.78,0.7,3
0.67,0.0,1,2.98,1,1,1.08,0.48,0.5,2
1.00,0.9,1,3.54,1,0,0.49,0.80,0.6,4
1.00,0.0,1,0.39,1,3,3.75,0.68,0.5,0
0.67,0.0,1,2.98,1,2,2.10,0.83,0.5,2
1.00,0.0,1,0.38,1,4,4.76,0.60,0.5,0
1.00,0.9,1,3.56,1,1,1.54,0.52,0.5,4
1.00,0.5,1,0.81,1,5,5.24,0.63,0.7,0
1.00,0.5,1,0.83,1,6,6.23,0.48,0.6,0
1.00,0.5,1,0.93,1,7,7.22,0.55,0.7,0
1.00,0.5,1,0.92,1,8,8.23,0.50,0.9,0
1.00,0.9,1,10.10,2,0,0.07,0.45,0.7,3
1.00,0.0,0,5.47,2,4,4.70,0.55,0.5,0
1.00,0.0,1,10.65,3,0,0.48,0.73,0.7,2
1.00,0.9,0,10.09,2,1,1.08,0.73,0.1,3
1.00,0.0,1,5.47,2,5,5.71,0.72,0.2,0
1.00,0.0,0,10.65,3,1,1.49,0.60,0.5,2
1.00,0.7,1,5.80,2,6,6.36,0.62,0.6,0
1.00,0.7,1,5.81,2,7,7.38,0.65,0.4,0
0.67,0.5,1,10.80,3,3,3.41,0.70,0.1,0
0.67,0.5,1,10.80,3,4,4.42,0.55,0.4,0
0.67,0.5,1,10.81,3,5,5.43,0.40,0.5,0
1.00,0.0,1,0.53,1,0,0.46,0.63,0.8,0
0.67,0.0,0,0.56,1,0,0.39,0.48,0.7,2
1.00,0.0,1,0.65,1,0,0.38,0.60,0.4,1
1.00,0.0,1,0.55,1,1,1.47,0.60,0.8,0
0.67,0.5,1,0.55,1,1,1.41,0.80,0.7,1
1.00,0.0,1,0.65,1,1,1.42,0.52,0.7,1
1.00,0.0,1,0.52,1,2,2.49,0.55,0.4,0
1.00,0.9,1,2.30,1,0,0.64,0.78,0.2,3
0.67,0.0,1,0.58,1,2,2.43,0.83,0.2,2
1.00,0.0,0,0.57,1,3,3.53,0.68,0.8,0
1.00,0.9,1,2.30,1,1,1.69,0.58,0.7,3
1.00,0.0,1,0.57,1,4,4.53,0.63,0.4,0
1.00,0.0,1,3.91,1,1,1.05,0.65,0.4,3
0.50,0.5,0,5.47,1,0,0.49,0.63,0.6,0
1.00,0.0,1,3.90,1,2,2.06,0.48,0.6,3
1.00,0.0,1,5.80,2,0,0.33,0.53,0.5,1
0.50,0.5,1,5.47,1,1,1.50,0.48,0.5,0
1.00,0.0,1,5.80,2,1,1.34,0.50,0.5,1
1.00,0.0,0,5.98,2,2,2.09,0.55,0.8,0
1.00,0.0,1,5.99,2,3,3.10,0.72,0.4,0
1.00,0.7,1,6.04,2,3,4.00,0.65,1.0,0
1.00,0.7,1,6.03,2,4,5.01,0.62,0.7,0
1.00,0.0,1,10.58,3,0,0.52,0.73,0.8,2
1.00,0.0,1,10.57,3,1,1.53,0.60,0.8,2
1.00,0.0,1,12.56,3,0,0.63,0.55,0.5,1
1.00,0.0,0,12.56,3,1,1.64,0.32,0.9,1
1.00,0.0,1,12.57,3,2,2.65,0.55,0.9,1
1.00,0.0,0,0.51,1,0,0.42,0.60,0.6,1
1.00,0.0,1,0.51,1,1,1.49,0.52,0.6,1
0.60,0.5,1,0.77,1,2,2.26,0.63,0.9,1
1.00,0.0,0,3.48,1,0,0.40,0.48,0.2,3
1.00,0.5,1,3.41,1,0,0.47,0.63,0.7,0
1.00,0.0,1,2.93,1,0,1.00,0.60,0.7,4
0.60,0.5,1,0.81,1,3,3.31,0.50,0.7,1
1.00,0.0,1,3.49,1,1,1.42,0.65,0.4,3
1.00,0.5,0,3.42,1,1,1.48,0.48,0.7,0
1.00,0.0,1,2.93,1,1,2.03,0.48,0.4,4
0.60,0.5,1,0.78,1,4,4.28,0.48,0.5,1
1.00,0.7,1,5.86,2,0,0.09,0.65,0.5,0
0.60,0.5,1,0.78,1,5,5.30,0.75,0.4,1
1.00,0.7,0,5.85,2,1,1.10,0.62,0.5,0
1.50,0.5,0,0.82,1,6,6.31,0.65,0.7,1
0.67,0.5,1,1.60,1,6,6.44,0.80,0.5,1
0.67,0.5,1,1.60,1,7,7.46,0.43,0.6,1
1.00,0.6,0,9.91,2,0,0.15,0.40,0.7,5
0.67,0.5,1,1.61,1,8,8.47,0.55,0.1,1
1.00,0.0,1,10.76,3,0,0.24,0.73,0.6,2
1.00,0.6,0,9.91,2,1,1.16,0.68,0.6,5
1.00,0.5,1,5.74,2,5,5.38,0.55,0.1,1
1.00,0.0,1,10.74,3,1,1.25,0.60,0.1,2
1.00,0.5,1,5.75,2,6,6.39,0.55,0.6,1
1.00,0.0,1,0.69,1,0,0.34,0.60,0.5,1
1.00,0.0,1,0.69,1,1,1.35,0.52,0.6,1
0.67,0.5,1,1.19,1,1,1.83,0.43,0.6,1
1.00,0.0,1,2.10,1,0,0.86,0.60,0.5,4
0.67,0.5,1,1.20,1,2,2.84,0.55,0.7,1
1.00,0.0,1,2.10,1,1,1.89,0.48,0.7,4
1.00,0.9,1,2.81,1,2,2.20,0.52,0.5,4
0.67,0.5,1,1.19,1,3,3.90,0.80,0.6,1
1.00,0.9,1,2.81,1,3,3.22,0.80,0.5,4
0.50,0.5,1,5.49,1,0,0.54,0.63,0.5,0
0.50,0.5,1,5.49,1,1,1.54,0.48,0.6,0
1.00,0.0,1,6.62,2,0,0.53,0.50,0.4,1
1.00,0.0,1,5.68,2,2,2.47,0.72,0.5,0
1.00,0.0,1,6.62,2,1,1.54,0.53,0.4,1
1.00,0.0,0,5.68,2,3,3.50,0.55,0.5,0
1.00,0.7,1,5.82,2,4,4.30,0.65,0.2,0
1.00,0.0,1,10.62,3,0,0.44,0.60,0.3,2
1.00,0.7,1,5.81,2,5,5.31,0.62,0.5,0
1.00,0.0,1,10.62,3,1,1.45,0.73,0.4,2
0.67,0.6,0,12.46,3,0,0.68,0.60,0.6,5
0.67,0.6,1,12.46,3,1,1.69,0.78,0.5,5
0.67,0.6,1,12.47,3,2,2.70,0.48,0.5,5
1.00,0.0,1,0.62,1,0,0.42,0.55,0.7,0
1.00,0.0,1,0.62,1,1,1.42,0.63,0.7,0
1.00,0.9,1,1.80,1,0,0.13,0.58,0.6,3
1.00,0.0,1,1.05,1,0,1.05,0.52,0.6,1
0.67,0.0,0,2.69,1,0,0.29,0.48,0.6,2
1.00,0.9,0,1.80,1,1,1.17,0.78,0.4,3
1.00,0.0,1,0.66,1,2,2.45,0.60,0.4,0
1.00,0.0,1,1.08,1,1,2.05,0.60,0.9,1
1.00,0.0,1,0.66,1,3,3.43,0.63,0.6,0
0.67,0.0,1,2.70,1,1,1.32,0.83,1.0,2
1.00,0.0,0,3.05,1,0,0.93,0.48,0.7,3
1.00,0.0,1,0.66,1,4,4.44,0.68,0.6,0
1.00,0.0,1,3.05,1,1,1.94,0.65,0.7,3
0.67,0.0,1,2.69,1,2,2.35,0.45,0.5,2
1.00,0.5,0,2.27,1,3,3.70,0.63,0.2,0
1.00,0.5,0,2.26,1,4,4.71,0.48,0.7,0
1.00,0.0,1,6.19,2,0,0.85,0.48,0.4,2
1.00,0.0,1,7.04,2,0,0.13,0.50,0.5,1
1.00,0.0,0,6.17,2,1,1.93,0.72,0.6,0
1.00,0.0,1,6.20,2,1,1.86,0.48,0.4,2
1.00,0.0,1,7.03,2,1,1.14,0.53,0.7,1
1.00,0.0,1,6.17,2,2,2.94,0.55,0.4,0
0.67,0.0,1,10.58,3,0,0.63,0.55,0.5,1
1.00,0.0,1,11.15,3,0,0.93,0.60,1.0,2
0.67,0.0,1,10.57,3,1,1.64,0.55,0.6,1
1.00,0.0,1,11.15,3,1,1.95,0.73,0.6,2
1.00,0.0,0,0.61,1,0,0.33,0.52,0.6,1
0.60,0.0,0,0.45,1,0,0.58,0.63,0.5,0
0.67,0.0,1,1.58,1,0,0.32,0.48,0.5,2
1.00,0.0,1,0.61,1,1,1.34,0.60,0.6,1
0.80,0.0,1,1.28,1,5,0.75,0.68,0.6,0
1.00,0.0,1,2.44,1,0,0.43,0.60,0.3,4
0.67,0.0,1,1.58,1,1,1.35,0.45,0.5,2
0.80,0.0,1,1.26,1,3,1.77,0.63,0.6,0
1.00,0.0,0,2.45,1,1,1.44,0.48,0.5,4
0.67,0.0,1,1.59,1,2,2.36,0.83,0.5,2
0.80,0.0,1,1.27,1,4,2.79,0.60,0.7,0
1.00,0.0,1,3.08,1,0,0.88,0.48,0.5,3
1.00,0.0,1,3.08,1,1,1.89,0.65,0.6,3
0.80,0.0,1,1.25,1,6,6.85,0.55,0.8,0
0.50,0.5,0,5.33,1,3,3.65,0.48,0.3,0
1.00,0.6,0,8.81,2,0,0.31,0.40,0.4,5
0.50,0.5,0,5.31,1,4,4.67,0.63,0.7,0
1.00,0.6,1,8.81,2,1,1.32,0.68,0.7,5
1.00,0.0,1,5.73,2,5,5.40,0.55,0.6,0
1.00,0.0,0,11.47,3,0,0.54,0.73,0.7,2
1.00,0.0,0,5.71,2,6,6.41,0.72,0.9,0
1.00,0.0,0,11.47,3,1,1.55,0.60,0.9,2
1.00,0.7,0,6.18,2,6,6.90,0.65,0.8,0
1.00,0.0,1,12.71,3,0,0.41,0.32,0.5,1
1.00,0.7,1,6.17,2,7,7.91,0.62,0.6,0
1.00,0.0,1,12.70,3,1,1.42,0.55,0.6,1
1.00,0.0,1,12.71,3,2,2.43,0.55,0.2,1
0.67,0.0,1,0.57,1,0,0.40,0.48,0.7,2
0.60,0.0,1,0.41,1,0,0.63,0.60,0.6,0
0.67,0.0,1,0.57,1,1,1.42,0.45,0.7,2
1.00,0.0,0,1.35,1,0,0.69,0.52,0.5,1
1.00,0.9,1,1.47,1,0,0.49,0.78,0.5,3
0.80,0.0,1,1.14,1,4,0.91,0.63,0.5,0
0.67,0.0,1,0.57,1,2,2.42,0.83,0.4,2
1.00,0.0,1,1.34,1,1,1.70,0.60,0.4,1
0.80,0.0,1,1.16,1,3,1.93,0.63,0.4,0
1.00,0.9,1,1.47,1,1,1.50,0.58,0.3,3
1.00,0.9,1,3.73,1,0,0.27,0.80,0.6,4
0.80,0.0,1,1.16,1,5,2.94,0.68,0.6,0
1.00,0.9,1,3.72,1,1,1.28,0.52,0.5,4
1.00,0.6,0,7.82,2,0,0.28,0.68,0.8,5
0.80,0.0,0,1.14,1,6,7.02,0.55,0.4,0
1.00,0.6,1,7.80,2,1,1.29,0.40,0.2,5
1.00,0.5,1,3.45,1,5,5.63,0.63,0.5,0
1.00,0.5,1,3.46,1,6,6.64,0.48,0.4,0
1.00,0.0,1,10.90,3,0,0.17,0.73,0.4,2
1.00,0.0,0,6.89,2,4,4.30,0.72,0.7,0
1.00,0.0,1,10.90,3,1,1.19,0.60,0.5,2
1.00,0.0,0,6.90,2,5,5.31,0.55,0.9,0
0.50,0.7,1,9.84,2,3,3.32,0.65,0.6,0
0.50,0.7,0,9.82,2,4,4.34,0.62,0.5,0
1.00,0.0,0,0.75,1,0,0.29,0.68,0.5,0
0.67,0.0,1,1.86,1,0,0.08,0.48,0.7,2
1.00,0.0,1,0.72,1,1,1.33,0.55,0.8,0
1.00,0.0,1,1.06,1,0,0.97,0.60,0.5,1
0.67,0.0,0,1.85,1,1,1.10,0.45,0.9,2
1.00,0.9,0,1.94,1,0,1.01,0.58,0.6,3
1.00,0.0,1,0.76,1,2,2.35,0.63,0.5,0
1.00,0.0,0,1.05,1,1,1.99,0.52,0.6,1
0.67,0.0,1,1.89,1,2,2.09,0.83,0.7,2
1.00,0.9,1,1.94,1,1,2.03,0.78,0.1,3
1.00,0.0,1,0.74,1,3,3.37,0.60,0.7,0
1.00,0.0,0,2.25,1,2,2.74,0.65,0.5,3
1.00,0.0,1,0.73,1,4,4.38,0.63,0.6,0
1.00,0.0,1,5.52,2,0,0.46,0.48,0.8,2
1.00,0.0,1,2.25,1,3,3.75,0.48,0.5,3
1.00,0.0,0,5.53,2,0,0.54,0.72,0.9,0
1.00,0.0,1,5.99,2,0,0.08,0.50,0.7,1
1.00,0.0,1,5.53,2,1,1.47,0.48,0.4,2
1.00,0.0,1,5.54,2,1,1.55,0.55,0.6,0
1.00,0.0,1,5.99,2,1,1.10,0.53,0.4,1
0.50,0.5,0,5.77,1,2,2.25,0.48,0.6,0
0.50,0.5,1,5.76,1,3,3.27,0.63,0.6,0
0.67,0.0,0,10.96,3,0,0.16,0.55,0.7,1
1.00,0.0,1,11.05,3,0,1.00,0.60,0.4,2
0.67,0.0,1,10.96,3,1,1.17,0.32,0.6,1
1.00,0.0,0,11.06,3,1,2.01,0.73,0.3,2
0.67,0.0,0,10.96,3,2,2.18,0.55,0.4,1
0.60,0.5,0,1.02,1,0,0.04,0.50,0.5,1
1.00,0.9,0,1.46,1,0,0.47,0.78,0.5,3
0.67,0.0,0,1.99,1,0,0.01,0.48,0.9,2
0.60,0.5,1,1.00,1,1,1.07,0.75,0.6,1
1.00,0.9,0,1.46,1,1,1.48,0.58,0.5,3
0.60,0.5,1,1.01,1,2,2.08,0.48,0.6,1
0.67,0.0,0,1.97,1,1,1.04,0.45,0.6,2
1.00,0.0,1,3.45,1,0,0.50,0.48,0.6,3
0.67,0.0,1,2.00,1,1,2.06,0.83,0.7,2
0.60,0.5,0,1.01,1,3,3.13,0.63,0.6,1
1.00,0.0,0,3.45,1,1,1.53,0.65,0.9,3
0.60,0.5,1,1.02,1,4,4.14,0.65,0.8,1
1.00,0.5,1,4.68,1,0,0.35,0.48,0.4,0
1.00,0.5,0,4.67,1,1,1.37,0.63,0.4,0
1.00,0.0,0,6.14,2,0,0.92,0.48,0.4,2
0.50,0.0,1,6.15,1,0,0.98,0.60,0.4,1
1.00,0.0,1,5.65,2,1,1.52,0.72,0.6,0
1.00,0.0,1,6.12,2,1,1.93,0.48,0.6,2
0.50,0.0,1,6.16,1,1,1.99,0.52,0.5,1
1.00,0.0,1,5.66,2,2,2.52,0.55,0.5,0
1.00,0.6,0,9.31,2,0,0.84,0.40,0.9,5
1.00,0.0,1,10.53,3,0,0.58,0.73,0.2,2
1.00,0.6,1,9.32,2,1,1.85,0.68,0.1,5
1.00,0.0,1,10.53,3,1,1.59,0.60,0.9,2
1.00,0.6,1,11.83,3,0,0.33,0.60,0.7,5
1.00,0.6,1,11.84,3,1,1.33,0.78,0.4,5
1.00,0.6,0,11.85,3,2,2.33,0.48,0.2,5
1.00,0.0,0,0.81,1,0,0.20,0.63,0.5,0
0.67,0.0,1,0.74,1,0,0.22,0.48,0.7,2
1.00,0.0,1,0.82,1,0,0.19,0.60,0.5,1
1.00,0.0,1,0.82,1,1,1.22,0.63,0.7,0
1.00,0.0,1,0.79,1,1,1.20,0.52,0.8,1
1.00,0.0,1,1.59,1,0,0.34,0.48,0.4,4
0.67,0.0,1,0.72,1,1,1.29,0.45,0.7,2
1.00,0.0,1,0.82,1,2,2.23,0.68,0.2,0
1.00,0.0,1,1.59,1,1,1.36,0.60,0.8,4
1.00,0.0,1,2.50,1,0,0.45,0.65,0.7,3
0.67,0.0,0,0.75,1,2,2.30,0.83,0.8,2
1.00,0.0,1,0.81,1,3,3.24,0.60,0.5,0
1.00,0.0,0,2.51,1,1,1.47,0.48,0.4,3
1.00,0.0,1,0.80,1,4,4.27,0.55,0.4,0
1.00,0.5,1,5.24,1,0,0.70,0.48,0.7,0
1.00,0.0,1,5.95,2,0,0.11,0.48,0.9,2
1.00,0.5,1,5.24,1,1,1.70,0.63,0.7,0
1.00,0.0,1,6.53,2,0,0.55,0.50,0.5,1
1.00,0.0,0,5.94,2,1,1.12,0.48,0.7,2
1.00,0.0,1,6.52,2,1,1.56,0.53,0.6,1
0.50,0.0,1,9.20,2,0,0.89,0.72,0.7,0
0.50,0.0,1,9.21,2,1,1.90,0.55,0.6,0
1.00,0.0,1,10.71,3,0,0.39,0.73,0.7,2
1.00,0.0,1,10.71,3,1,1.40,0.60,0.7,2
1.00,0.0,0,12.45,3,0,0.67,0.55,0.6,1
1.00,0.0,0,12.45,3,1,1.68,0.32,0.4,1
1.00,0.0,1,12.44,3,2,2.70,0.55,0.5,1
0.80,0.0,1,0.38,1,0,0.66,0.68,0.5,0
0.67,0.0,1,1.51,1,0,0.40,0.48,0.6,2
0.80,0.0,1,1.37,1,3,0.67,0.60,1.0,0
0.67,0.0,1,1.53,1,1,1.41,0.83,0.6,2
0.80,0.0,1,1.37,1,4,1.68,0.63,0.8,0
1.00,0.0,0,2.57,1,0,0.33,0.60,0.2,4
0.67,0.0,1,1.50,1,2,2.44,0.45,0.5,2
1.00,0.0,1,2.96,1,0,0.97,0.65,0.7,3
1.00,0.0,0,2.56,1,1,1.37,0.48,0.9,4
0.80,0.0,1,1.39,1,6,2.77,0.63,0.5,0
1.00,0.0,1,2.96,1,1,1.99,0.48,0.6,3
0.50,0.0,0,5.19,1,0,0.85,0.60,0.6,1
0.50,0.0,1,5.19,1,1,1.86,0.52,0.4,1
0.80,0.0,1,1.35,1,5,5.77,0.55,0.1,0
1.00,0.5,0,4.80,1,4,4.22,0.48,0.7,0
1.00,0.9,1,9.15,2,0,0.93,0.73,0.5,3
1.00,0.5,0,4.79,1,5,5.22,0.63,0.7,0
1.00,0.0,1,10.71,3,0,0.30,0.60,0.6,2
1.00,0.9,1,9.15,2,1,1.94,0.45,0.6,3
0.67,0.0,1,10.89,3,0,0.18,0.55,0.1,1
1.00,0.0,1,5.48,2,5,5.66,0.72,0.5,0
1.00,0.0,1,10.71,3,1,1.32,0.73,0.5,2
0.67,0.0,1,10.91,3,1,1.19,0.55,0.4,1
1.00,0.0,1,5.49,2,6,6.67,0.55,0.1,0
0.67,0.0,1,10.90,3,2,2.21,0.32,0.8,1
1.00,0.7,0,6.06,2,6,7.01,0.62,0.8,0
1.00,0.7,1,6.07,2,7,8.03,0.65,0.9,0
0.60,0.5,1,0.73,1,0,0.30,0.75,0.2,1
0.60,0.5,0,0.72,1,1,1.34,0.63,0.5,1
1.00,0.9,1,1.19,1,0,0.78,0.78,0.4,3
0.60,0.5,0,0.74,1,2,2.35,0.50,0.5,1
0.67,0.0,0,2.50,1,0,0.51,0.83,0.1,2
1.00,0.9,1,1.19,1,1,1.80,0.58,0.6,3
0.60,0.5,1,0.74,1,3,3.36,0.65,1.0,1
0.67,0.0,0,2.48,1,1,1.52,0.48,0.5,2
1.00,0.0,1,3.59,1,0,0.45,0.65,0.5,3
0.60,0.5,0,0.74,1,4,4.36,0.48,0.7,1
0.67,0.0,0,2.48,1,2,2.53,0.45,0.5,2
1.00,0.0,1,3.58,1,1,1.44,0.48,0.4,3
0.50,0.0,0,4.30,1,1,1.76,0.52,0.5,1
1.00,0.5,1,4.97,1,0,0.99,0.63,0.6,0
0.50,0.0,1,4.32,1,2,2.78,0.60,0.7,1
1.00,0.5,1,4.98,1,1,2.00,0.48,0.8,0
1.00,0.0,1,6.03,2,2,2.10,0.72,0.5,0
1.00,0.0,1,6.03,2,3,3.11,0.55,0.9,0
0.50,0.7,1,9.74,2,0,0.31,0.65,0.4,0
1.00,0.6,1,9.49,2,0,0.68,0.68,0.7,5
1.00,0.0,1,10.76,3,0,0.33,0.32,0.6,1
0.50,0.7,1,9.73,2,1,1.32,0.62,0.6,0
1.00,0.0,1,10.95,3,0,0.12,0.73,0.5,2
1.00,0.6,1,9.49,2,1,1.70,0.40,0.7,5
1.00,0.0,1,10.75,3,1,1.34,0.55,0.6,1
1.00,0.0,1,10.94,3,1,1.13,0.60,0.5,2
1.00,0.0,1,10.77,3,2,2.35,0.55,0.1,1
0.67,0.0,1,0.92,1,0,0.02,0.45,0.4,2
1.00,0.0,1,0.69,1,0,0.36,0.60,0.5,1
1.00,0.0,1,0.95,1,0,0.12,0.60,0.7,0
0.67,0.0,1,0.94,1,1,1.04,0.83,0.6,2
1.00,0.0,1,0.69,1,1,1.37,0.52,0.6,1
1.00,0.0,1,0.94,1,1,1.14,0.55,0.6,0
1.00,0.9,1,1.48,1,0,0.48,0.78,0.4,3
0.67,0.0,0,0.93,1,2,2.05,0.48,0.9,2
1.00,0.0,1,0.96,1,2,2.16,0.68,0.7,0
1.00,0.9,0,1.47,1,1,1.49,0.58,0.6,3
1.00,0.0,1,0.96,1,3,3.17,0.63,0.5,0
1.00,0.0,0,3.57,1,0,0.43,0.48,0.4,3
1.00,0.0,0,0.95,1,4,4.19,0.63,0.5,0
1.00,0.0,1,3.58,1,1,1.45,0.65,0.8,3
1.00,0.0,1,5.59,2,0,0.55,0.55,0.7,0
1.00,0.0,1,6.21,2,0,0.80,0.48,0.4,2
0.50,0.6,1,6.44,1,0,0.54,0.60,0.4,1
1.00,0.0,1,5.59,2,1,1.56,0.72,0.8,0
1.00,0.0,1,6.21,2,1,1.82,0.48,0.2,2
0.50,0.6,1,6.44,1,1,1.56,0.53,0.1,1
